,seniorcitizen,id_left1,monthlycharges,totalcharges,churn,id_right1,id_left2,gender_Female,gender_Male,partner_No,partner_Yes,dependents_No,dependents_Yes,contract_Month-to-month,contract_One year,contract_Two year,paperlessbilling_No,paperlessbilling_Yes,paymentmethod_Bank transfer (automatic),paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,phoneservice_No,phoneservice_Yes,multiplelines_No,multiplelines_No phone service,multiplelines_Yes,internetservice_DSL,internetservice_Fiber optic,internetservice_No,streamingtv_No,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No,streamingmovies_No internet service,streamingmovies_Yes,onlinesecurity_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No,techsupport_No internet service,techsupport_Yes,tenure_group_1 - 12,tenure_group_13 - 24,tenure_group_25 - 36,tenure_group_37 - 48,tenure_group_49 - 60,tenure_group_61 - 72
6139,1,2169,74.4,527.9,1,2169,2169,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6140,0,4670,20.45,1042.65,0,4670,4670,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6141,0,4623,83.8,4331.4,0,4623,4623,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
6142,0,323,44.8,44.8,0,323,323,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6143,0,4208,43.55,1011.5,0,4208,4208,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
6144,0,5728,110.2,7689.8,0,5728,5728,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6145,1,3617,87.3,6055.55,0,3617,3617,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
6146,0,6509,94.2,4186.3,1,6509,6509,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
6147,0,6558,100.0,3320.6,0,6558,6558,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
6148,0,3510,44.9,44.9,0,3510,3510,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6149,0,1285,19.85,1188.25,0,1285,1285,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6150,0,853,24.85,62.0,0,853,853,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6151,0,1398,82.85,319.6,0,1398,1398,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
6152,0,4857,91.15,2995.45,1,4857,4857,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
6153,0,3047,103.3,6518.35,0,3047,3047,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
6154,0,1105,19.55,839.4,0,1105,1105,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
6155,0,5457,31.05,347.25,1,5457,5457,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False
6156,1,3944,44.0,44.0,0,3944,3944,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6157,0,3587,40.0,223.45,1,3587,3587,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False
6158,0,6648,77.55,5574.35,0,6648,6648,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
6159,0,6798,69.05,1793.25,0,6798,6798,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
6160,0,4864,20.75,1123.15,0,4864,4864,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6161,0,4766,35.8,1316.9,0,4766,4766,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
6162,0,769,74.25,3089.1,0,769,769,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
6163,0,5323,81.9,2078.55,0,5323,5323,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
6164,0,428,85.95,858.6,0,428,428,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6165,0,3590,59.7,1825.5,0,3590,3590,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
6166,0,6354,54.95,568.85,0,6354,6354,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
6167,0,1952,50.2,668.85,0,1952,1952,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
6168,0,3025,20.4,184.1,0,3025,3025,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6169,1,2507,24.3,1778.7,0,2507,2507,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6170,0,6856,67.7,2882.25,0,6856,6856,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
6171,0,5088,20.35,41.85,0,5088,5088,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6172,1,6968,89.5,2196.15,1,6968,6968,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
6173,0,2351,84.0,424.75,0,2351,2351,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6174,0,4760,78.95,78.95,1,4760,4760,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6175,0,3029,43.25,219.0,1,3029,3029,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False
6176,0,4671,35.05,1620.25,0,4671,4671,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
6177,0,5297,41.1,2258.25,0,5297,5297,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
6178,1,5551,20.5,429.55,0,5551,5551,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
6179,0,4576,25.25,101.9,0,4576,4576,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6180,0,3829,19.35,1319.95,0,3829,3829,True,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6181,0,4732,19.9,357.7,0,4732,4732,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
6182,0,5737,20.05,20.05,0,5737,5737,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6183,1,3429,93.8,4750.95,1,3429,3429,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
6184,0,3914,24.8,1874.3,0,3914,3914,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6185,0,5556,19.8,1378.75,0,5556,5556,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6186,0,3655,89.9,2433.5,0,3655,3655,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False
6187,1,1427,92.0,6585.2,0,1427,1427,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6188,0,588,20.1,85.1,0,588,588,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6189,0,6323,79.0,303.15,1,6323,6323,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6190,1,4624,95.35,6382.0,0,4624,4624,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
6191,0,665,19.5,1167.6,0,665,665,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6192,0,5950,44.95,3085.35,0,5950,5950,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
6193,0,6082,49.8,49.8,0,6082,6082,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6194,1,4784,69.2,4982.5,0,4784,4784,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
6195,0,6461,100.55,4398.15,1,6461,6461,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
6196,0,1767,20.55,583.3,0,1767,1767,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6197,0,2622,79.1,5564.85,0,2622,2622,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6198,0,57,99.65,6311.2,0,57,57,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
6199,0,30,64.7,1093.1,1,30,30,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
6200,0,5025,25.4,1797.1,0,5025,5025,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6201,0,7027,44.2,403.35,1,7027,7027,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6202,1,2037,74.3,74.3,0,2037,2037,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6203,1,6090,90.6,90.6,1,6090,6090,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
6204,1,5241,105.85,6725.5,0,5241,5241,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6205,0,1154,64.3,3410.6,0,1154,1154,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
6206,0,6364,74.85,708.2,0,6364,6364,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6207,1,21,39.65,39.65,1,21,21,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
6208,0,5083,19.8,350.1,0,5083,5083,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
6209,0,1271,24.65,1574.5,0,1271,1271,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6210,0,5273,90.1,521.3,1,5273,5273,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
6211,0,4667,19.2,532.1,0,4667,4667,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6212,0,2662,47.4,3177.25,0,2662,2662,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6213,0,389,90.4,4063.0,0,389,389,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
6214,0,6448,79.0,4801.1,0,6448,6448,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
6215,0,6822,99.85,1776.95,1,6822,6822,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
6216,0,1421,99.8,5985.75,0,1421,1421,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
6217,0,4752,23.15,245.2,1,4752,4752,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False
6218,0,3960,61.35,3645.5,0,3960,3960,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
6219,0,1125,49.05,593.05,0,1125,1125,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
6220,0,6866,65.5,564.35,0,6866,6866,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False
6221,0,6654,29.75,790.7,0,6654,6654,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
6222,0,3783,84.05,966.55,0,3783,3783,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6223,0,1288,107.5,3242.5,0,1288,1288,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
6224,1,2940,83.8,1029.75,1,2940,2940,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False
6225,0,3849,49.2,103.7,0,3849,3849,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False
6226,0,3247,55.15,159.15,1,3247,3247,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6227,0,1151,40.35,1677.85,0,1151,1151,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
6228,0,5153,25.65,1388.0,0,5153,5153,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
6229,1,4519,81.25,585.95,1,4519,4519,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False
6230,0,3112,103.4,7372.65,1,3112,3112,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
6231,0,3113,100.55,7325.1,0,3113,3113,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
6232,0,930,86.45,2538.05,0,930,930,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False
6233,0,4280,25.4,546.85,0,4280,4280,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
6234,0,3672,75.1,75.1,1,3672,3672,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6235,1,4265,104.45,4863.85,0,4265,4265,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
6236,0,1009,99.55,3204.65,1,1009,1009,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
6237,0,2124,80.45,2429.1,0,2124,2124,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False
6238,0,1507,54.1,3794.5,0,1507,1507,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
6239,0,3819,109.1,6393.65,0,3819,3819,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
6240,0,6219,58.4,4113.15,0,6219,6219,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
6241,0,5301,80.05,80.05,1,5301,5301,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6242,0,6618,83.45,3887.85,0,6618,6618,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
6243,0,776,110.65,8065.65,0,776,776,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
6244,0,1103,56.15,168.15,1,1103,1103,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False
6245,0,2408,70.7,141.45,1,2408,2408,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6246,0,5495,84.95,668.4,1,5495,5495,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
6247,0,5555,20.6,1298.7,0,5555,5555,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6248,1,1884,100.5,3653.35,1,1884,1884,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
6249,0,1150,96.65,1162.85,1,1150,1150,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False
6250,0,6321,64.5,1985.15,0,6321,6321,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
6251,0,453,60.2,3582.4,0,453,453,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
6252,0,4756,91.25,2964.05,0,4756,4756,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
